"median","mean","lowerq95","upperq95","lowerquartile","upperquartile","VAF","truecounts"
3.0,3.7004741565744275,1.0,7.972544215547766,2.0,4.215602165741386,0.555,2
2.0,2.3633025861140258,0.4511203682354194,5.388268496256108,1.0,3.662850422256121,0.565,2
2.0,1.7418974820804842,0.0,4.0,1.0,2.543768723073685,0.575,0
1.0,1.4706537419936763,0.0,4.0,0.0,2.467367035624527,0.585,2
1.0,1.5523542907648245,0.0,5.0,1.0,2.0,0.595,2
1.0,0.8751734808976751,0.0,2.621916730078003,0.0,1.494193549655213,0.605,1
1.0,0.62181467706345,0.0,2.0,0.0,1.0,0.615,1
0.0,0.27507163353766495,0.0,1.0,0.0,0.8816114820906636,0.625,1
0.0,0.15884591764706354,0.0,1.0,0.0,0.0,0.635,1
0.0,0.08670816488911638,0.0,1.0,0.0,0.0,0.645,0
0.0,0.043929315163452706,0.0,0.47534603687537663,0.0,0.0,0.655,2
0.0,0.0,0.0,0.0,0.0,0.0,0.665,0
0.0,0.0,0.0,0.0,0.0,0.0,0.675,2
0.0,0.033913910100957616,0.0,0.3357256037114254,0.0,0.0,0.685,3
0.0,0.0,0.0,0.0,0.0,0.0,0.695,0
0.0,0.0,0.0,0.0,0.0,0.0,0.705,1
0.0,0.0,0.0,0.0,0.0,0.0,0.715,0
0.0,0.0,0.0,0.0,0.0,0.0,0.725,0
0.0,0.0,0.0,0.0,0.0,0.0,0.735,1
0.0,0.0,0.0,0.0,0.0,0.0,0.745,0
0.0,0.0,0.0,0.0,0.0,0.0,0.755,1
0.0,0.0,0.0,0.0,0.0,0.0,0.765,0
0.0,0.0,0.0,0.0,0.0,0.0,0.775,1
0.0,0.0,0.0,0.0,0.0,0.0,0.785,0
0.0,0.0,0.0,0.0,0.0,0.0,0.795,0
0.0,0.0,0.0,0.0,0.0,0.0,0.805,0
0.0,0.0,0.0,0.0,0.0,0.0,0.815,0
0.0,0.0,0.0,0.0,0.0,0.0,0.825,0
0.0,0.0,0.0,0.0,0.0,0.0,0.835,0
0.0,0.0,0.0,0.0,0.0,0.0,0.845,0
0.0,0.0,0.0,0.0,0.0,0.0,0.855,0
0.0,0.0,0.0,0.0,0.0,0.0,0.865,1
0.0,0.0,0.0,0.0,0.0,0.0,0.875,0
0.0,0.0,0.0,0.0,0.0,0.0,0.885,0
0.0,0.0,0.0,0.0,0.0,0.0,0.895,0
0.0,0.0,0.0,0.0,0.0,0.0,0.905,0
0.0,0.0,0.0,0.0,0.0,0.0,0.915,0
0.0,0.0,0.0,0.0,0.0,0.0,0.925,0
0.0,0.0,0.0,0.0,0.0,0.0,0.935,0
0.0,0.0,0.0,0.0,0.0,0.0,0.945,0
0.0,0.0,0.0,0.0,0.0,0.0,0.955,0
0.0,0.0,0.0,0.0,0.0,0.0,0.965,0
0.0,0.0,0.0,0.0,0.0,0.0,0.975,0
0.0,0.0,0.0,0.0,0.0,0.0,0.985,0
0.0,0.0,0.0,0.0,0.0,0.0,0.995,0
