"mu","clonalmutations","cellularity","weight"
45.594937222066235,120.9163343678111,0.9703995422656211,0.013638038585427881
45.96677057436952,113.96638892175326,1.0765234913276862,0.025862530687089925
49.96783811028524,94.14015826262278,0.9537213460442017,0.014346217940385606
44.86432862888608,136.90120056648865,0.9759944902635542,0.014927902535164924
52.531629693227714,84.78225164664703,1.006223380784591,0.014346217940385606
57.59307445464963,82.87854242449828,0.9671027119645338,0.02699409730017833
50.70695689879392,74.17138135037072,1.0076016054012142,0.013454907290919079
49.57855407932299,56.368393195356354,1.0187410996928576,0.021186022879085487
51.258097374533854,117.39824293606955,0.980369647630516,0.01145817960020527
51.41659882571777,92.90604720523606,0.9547640587537397,0.014346217940385606
54.428232412377575,95.26004968274461,1.0641837237877747,0.07345895651831041
45.437690797407505,131.32268164727043,0.9770217858699779,0.012630907078459866
51.16099107133765,158.96749195015835,0.9601008781003436,0.021651917749326885
52.482032665964724,57.73033053256351,1.007131773080012,0.02130598729339051
