"median","mean","lowerq95","upperq95","lowerquartile","upperquartile","VAF","truecounts"
80.0,76.79561822504581,50.53925610369711,99.77545866094525,71.0,85.0,0.005,69
159.0,159.94591864829835,111.53925610369711,190.6552973869549,149.97965793669334,173.4393316070735,0.015,152
136.0,138.32114054190143,104.59363027025886,162.3037732060828,126.5012160011935,152.668650746825,0.025,112
90.0,90.24745451136583,69.51480298598332,112.97643460197949,85.46697143639214,97.09489260782036,0.035,87
59.0,59.73652216958181,44.18104405393884,81.27600336720488,49.32296687306436,70.0,0.045,66
47.0,45.16907924288877,27.770063532929747,60.90005202522479,38.23644025402864,51.0,0.055,44
34.0,33.58955791440258,16.233381647822153,47.31426914991947,29.468294750255534,39.98619974186267,0.065,43
27.0,27.312736501643368,18.353776796812877,39.0,21.0,30.749978504102025,0.075,35
22.0,21.329666601406963,8.621596279279702,37.98857769200805,16.035712923311042,24.0,0.085,18
17.0,16.933321954465878,4.366649324925056,32.42550882089297,11.0,20.834423070291795,0.095,12
15.0,13.326855930290527,1.729218184394093,25.54271208475949,8.734476288806109,18.06217944752197,0.105,10
11.0,10.828476830259081,4.0,21.301407509509474,5.0,14.748353761774192,0.115,8
11.0,11.036005769991606,2.0,17.713019910344105,8.258336579441385,14.236065856403384,0.125,20
10.0,10.833688663464555,2.0,20.0,6.0,16.0,0.135,10
13.0,12.411901298711728,4.0,19.750888850107707,7.0,18.838056474640307,0.145,8
13.0,13.206537566403384,4.535824296663477,21.0,8.0,17.0,0.155,10
13.0,12.887820053701414,4.744139674153207,21.0,9.839940143400055,14.864560961687882,0.165,5
14.0,13.492163414210449,5.302095762570581,21.0,10.0,16.174048694402916,0.175,10
15.0,13.884882021376898,8.322532705313499,22.32017667453335,10.26279772147945,16.0,0.185,16
12.0,13.590862172207608,7.0,22.575275262414014,9.99639020149009,16.517985152415317,0.195,12
12.0,12.261885514880401,6.236237189378565,20.419931315949107,10.0,15.0,0.205,19
11.0,12.889772678167363,7.0,20.77856581263728,9.0,16.35686268248082,0.215,23
8.0,8.587315779834993,4.60369618869496,13.849355555145703,6.0,10.862365598180844,0.225,18
9.0,8.289306690590312,2.062599868966121,15.405573102466313,5.262564194727875,10.0,0.235,17
7.0,6.662857717101028,0.6447360985458087,12.790296782278181,3.0,9.0,0.245,8
5.0,4.955930789121659,0.0,11.0,2.0,7.0,0.255,4
4.0,4.501585342188515,1.0,10.357789838536933,2.9850361808206767,6.0,0.265,5
5.0,5.559375652822218,1.0,14.036700828323742,2.717486706723859,7.0,0.275,4
8.0,9.265707067464469,4.0,19.316675337537465,6.0,12.0,0.285,7
15.0,14.8487440913348,5.497916831733954,25.483175552052348,10.0,20.0,0.295,10
21.0,21.240543322086396,9.935219384282345,39.2612303575305,15.888549991504107,25.0,0.305,15
37.0,35.27884060473436,24.044838192883155,43.321657464048684,31.0,40.0,0.315,35
40.0,40.99398916561667,31.461529496755237,51.95254811271287,36.33939486595338,45.58967486865277,0.325,39
