"mu","clonalmutations","cellularity","weight"
23.828698328846517,354.009558262287,0.6801184684281759,0.008449132519237151
23.56380140323222,336.7817158815248,0.6782134520192185,0.00804407986944593
27.25334947515708,341.969816271775,0.6867807416722886,0.009327752577665271
23.956085572141532,352.891406340756,0.6789446083476319,0.008254877102170106
24.383271734675972,340.71101465049924,0.6735410161312011,0.008168389994652393
23.740051847015614,333.1782555189869,0.687605051985907,0.007832783057011645
21.50074354642922,307.33793740317543,0.7044525755460617,0.017012367538737933
26.69912151075132,336.08923914247083,0.6840274554901318,0.00853934504109486
25.710795677663846,351.1853886480083,0.6653770428866832,0.011571671434760355
27.17176085100119,328.23761210168783,0.687883901505555,0.009451629778519365
25.524888497912464,346.5906764030523,0.6926607348066159,0.008219416225640758
24.041189444318945,319.73142745926407,0.6827753430190256,0.010137039855330949
25.659309575445384,329.1420873127759,0.6768048596613893,0.00881883522992052
21.538533400284994,326.37280515294947,0.7046539556073952,0.01195503010104187
23.491783094562507,357.2114948335282,0.6781868116640758,0.008940225352521302
28.265334675387162,305.0951642322875,0.6930948925882136,0.020206544525742273
23.792915643651728,314.0230857223354,0.7000074569177235,0.010674696709216357
21.489904789907506,364.441564365041,0.6713324923300797,0.011747108150227259
20.88881572519476,348.7356218845805,0.6847192146939508,0.00944518752256395
22.431052068434767,293.6154309718679,0.70839110936925,0.034386631636795166
25.37711026924825,333.0984154324582,0.6845828428026421,0.007921057862606698
26.3819515807114,308.1554261985682,0.6909258303141287,0.015135377115618279
